"incident_datetime","incident_date","incident_time","incident_year","incident_day_of_week","report_datetime","row_id","incident_id","incident_number","cad_number","report_type_code","report_type_description","filed_online","incident_code","incident_category","incident_subcategory","incident_description","resolution","intersection","cnn","police_district","analysis_neighborhood","supervisor_district","supervisor_district_2012","latitude","longitude","point"
"2024-02-17T06:00:00.000","2024-02-17T00:00:00.000","06:00","2024","Saturday","2024-02-17T13:23:00.000","136559406244","1365594","246019790",,"II","Coplogic Initial","true","06244","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, >$950","Open or Active","28TH ST \ CHURCH ST","21906000","Ingleside","Noe Valley","8","8","37.74530029296875","-122.42681884765625","POINT (-122.42681884765625 37.74530029296875)"
"2024-02-17T05:30:00.000","2024-02-17T00:00:00.000","05:30","2024","Saturday","2024-02-17T05:39:00.000","136535006234","1365350","240105701","240480451","II","Initial",,"06234","Larceny Theft","Larceny - Auto Parts","Theft, Vehicle Strip, >$950","Open or Active","30TH AVE \ KIRKHAM ST","27709000","Taraval","Sunset/Parkside","4","4","37.75931167602539","-122.4886474609375","POINT (-122.4886474609375 37.75931167602539)"
"2024-02-17T05:14:00.000","2024-02-17T00:00:00.000","05:14","2024","Saturday","2024-02-17T05:15:00.000","136553305051","1365533","240105698","240480433","II","Initial",,"05051","Burglary","Burglary - Commercial","Burglary, Store, Forcible Entry","Open or Active","SUTTER ST \ KEARNY ST","24720000","Central","Financial District/South Beach","3","3","37.78982925415039","-122.40383911132812","POINT (-122.40383911132812 37.78982925415039)"
"2024-02-17T05:01:00.000","2024-02-17T00:00:00.000","05:01","2024","Saturday","2024-02-19T16:57:00.000","136600406234","1366004","240110807","240502063","II","Initial",,"06234","Larceny Theft","Larceny - Auto Parts","Theft, Vehicle Strip, >$950","Open or Active","TARAVAL ST \ FOREST SIDE AVE","33590000","Taraval","West of Twin Peaks","7","7","37.743412017822266","-122.4677505493164","POINT (-122.4677505493164 37.743412017822266)"
"2024-02-17T04:47:00.000","2024-02-17T00:00:00.000","04:47","2024","Saturday","2024-02-17T04:50:00.000","136534728100","1365347","240105682","240480412","II","Initial",,"28100","Malicious Mischief","Vandalism","Malicious Mischief, Breaking Windows","Open or Active","HAIGHT ST \ MASONIC AVE","26342000","Park","Haight Ashbury","5","5","37.77021026611328","-122.44534301757812","POINT (-122.44534301757812 37.77021026611328)"
"2024-02-17T04:45:00.000","2024-02-17T00:00:00.000","04:45","2024","Saturday","2024-02-17T09:40:00.000","136539205251","1365392","240105842","240480873","II","Initial",,"05251","Burglary","Burglary - Commercial","Burglary, Safe,  Store","Open or Active","FILLMORE ST \ WILMOT ST","26602000","Northern","Pacific Heights","5","5","37.78748321533203","-122.43355560302734","POINT (-122.43355560302734 37.78748321533203)"
"2024-02-17T03:49:00.000","2024-02-17T00:00:00.000","03:49","2024","Saturday","2024-02-17T12:02:00.000","136541028160","1365410","240106129","240481230","II","Initial",,"28160","Malicious Mischief","Vandalism","Malicious Mischief, Vandalism to Vehicle","Open or Active","SHIELDS ST \ HEAD ST","22691000","Taraval","Oceanview/Merced/Ingleside","11","11","37.71792221069336","-122.46443939208984","POINT (-122.46443939208984 37.71792221069336)"
"2024-02-17T03:00:00.000","2024-02-17T00:00:00.000","03:00","2024","Saturday","2024-02-17T03:07:00.000","136534404134","1365344","240105626","240480301","II","Initial",,"04134","Assault","Simple Assault","Battery","Open or Active","SOUTH VAN NESS AVE \ 16TH ST","24142000","Mission","Mission","9","9","37.76518249511719","-122.41748809814453","POINT (-122.41748809814453 37.76518249511719)"
"2024-02-17T03:00:00.000","2024-02-17T00:00:00.000","03:00","2024","Saturday","2024-02-17T03:50:00.000","136534564070","1365345","240105660","240480355","II","Initial",,"64070","Suspicious Occ","Suspicious Occ","Suspicious Occurrence","Open or Active","CALIFORNIA ST \ DRUMM ST","30049000","Central","Financial District/South Beach","3","3","37.793663024902344","-122.39639282226562","POINT (-122.39639282226562 37.793663024902344)"
"2024-02-17T03:00:00.000","2024-02-17T00:00:00.000","03:00","2024","Saturday","2024-02-17T03:50:00.000","136534504134","1365345","240105660","240480355","II","Initial",,"04134","Assault","Simple Assault","Battery","Open or Active","CALIFORNIA ST \ DRUMM ST","30049000","Central","Financial District/South Beach","3","3","37.793663024902344","-122.39639282226562","POINT (-122.39639282226562 37.793663024902344)"
"2024-02-17T03:00:00.000","2024-02-17T00:00:00.000","03:00","2024","Saturday","2024-02-17T03:07:00.000","136534403073","1365344","240105626","240480301","II","Initial",,"03073","Robbery","Robbery - Other","Robbery, W/ Other Weapon","Open or Active","SOUTH VAN NESS AVE \ 16TH ST","24142000","Mission","Mission","9","9","37.76518249511719","-122.41748809814453","POINT (-122.41748809814453 37.76518249511719)"
"2024-02-17T02:37:00.000","2024-02-17T00:00:00.000","02:37","2024","Saturday","2024-02-17T02:37:00.000","136533405151","1365334","230699623","232720257","IS","Initial Supplement",,"05151","Burglary","Burglary - Other","Burglary, Non-residential, Forcible Entry","Open or Active","MARKET ST \ 16TH ST \ NOE ST","25804000","Park","Castro/Upper Market","8","8","37.76419448852539","-122.43307495117188","POINT (-122.43307495117188 37.76419448852539)"
"2024-02-17T02:34:00.000","2024-02-17T00:00:00.000","02:34","2024","Saturday","2024-02-17T02:34:00.000","136533727175","1365337","240105563","240480250","VI","Vehicle Initial",,"27175","Other Miscellaneous","Other","Evading a Police Officer Recklessly","Open or Active","04TH ST \ MISSION ROCK ST","34169000","Southern","Mission Bay","6","6","37.772830963134766","-122.39137268066406","POINT (-122.39137268066406 37.772830963134766)"
"2024-02-17T02:34:00.000","2024-02-17T00:00:00.000","02:34","2024","Saturday","2024-02-17T02:34:00.000","136569007060","1365690","240105563",,"IS","Initial Supplement",,"07060",,,"Vehicle, Seizure Order Service","Open or Active","04TH ST \ MISSION ROCK ST","34169000","Southern","Mission Bay","6","6","37.772830963134766","-122.39137268066406","POINT (-122.39137268066406 37.772830963134766)"
"2024-02-17T02:00:00.000","2024-02-17T00:00:00.000","02:00","2024","Saturday","2024-02-17T02:05:00.000","136533904134","1365339","240105513","240480213","II","Initial",,"04134","Assault","Simple Assault","Battery","Open or Active","18TH ST \ CASTRO ST","25813000","Mission","Castro/Upper Market","8","8","37.760887145996094","-122.43499755859375","POINT (-122.43499755859375 37.760887145996094)"
"2024-02-17T02:00:00.000","2024-02-17T00:00:00.000","02:00","2024","Saturday","2024-02-17T04:11:00.000","136534675000","1365346","240105654","240480372","II","Initial",,"75000","Missing Person","Missing Person","Found Person","Open or Active","FELL ST \ BUCHANAN ST","25930000","Northern","Hayes Valley","5","5","37.77531814575195","-122.42772674560547","POINT (-122.42772674560547 37.77531814575195)"
"2024-02-17T01:41:00.000","2024-02-17T00:00:00.000","01:41","2024","Saturday","2024-02-17T01:47:00.000","136533864070","1365338","240105488","240480174","II","Initial",,"64070","Suspicious Occ","Suspicious Occ","Suspicious Occurrence","Open or Active","HARTFORD ST \ 17TH ST","25793000","Mission","Castro/Upper Market","8","8","37.762550354003906","-122.4340591430664","POINT (-122.4340591430664 37.762550354003906)"
"2024-02-17T01:22:00.000","2024-02-17T00:00:00.000","01:22","2024","Saturday","2024-02-17T01:22:00.000","136533171012","1365331","240105450","240480136","VI","Vehicle Initial",,"71012","Other Offenses","Other Offenses","License Plate, Recovered","Open or Active","GOUGH ST \ FELL ST","25916000","Northern","Hayes Valley","5","5","37.77595138549805","-122.42279052734375","POINT (-122.42279052734375 37.77595138549805)"
"2024-02-17T01:10:00.000","2024-02-17T00:00:00.000","01:10","2024","Saturday","2024-02-17T01:36:00.000","136534004134","1365340","240105529","240480162","II","Initial",,"04134","Assault","Simple Assault","Battery","Cite or Arrest Adult","EDDY ST \ CYRIL MAGNIN ST","24893000","Tenderloin","Tenderloin","3","3","37.784454345703125","-122.40849304199219","POINT (-122.40849304199219 37.784454345703125)"
"2024-02-17T01:10:00.000","2024-02-17T00:00:00.000","01:10","2024","Saturday","2024-02-17T01:36:00.000","136534019090","1365340","240105529","240480162","II","Initial",,"19090","Disorderly Conduct","Drunkenness","Alcohol, Under Influence Of In Public Place","Cite or Arrest Adult","EDDY ST \ CYRIL MAGNIN ST","24893000","Tenderloin","Tenderloin","3","3","37.784454345703125","-122.40849304199219","POINT (-122.40849304199219 37.784454345703125)"
"2024-02-17T01:10:00.000","2024-02-17T00:00:00.000","01:10","2024","Saturday","2024-02-17T01:36:00.000","136534028150","1365340","240105529","240480162","II","Initial",,"28150","Malicious Mischief","Vandalism","Malicious Mischief, Vandalism to Property","Cite or Arrest Adult","EDDY ST \ CYRIL MAGNIN ST","24893000","Tenderloin","Tenderloin","3","3","37.784454345703125","-122.40849304199219","POINT (-122.40849304199219 37.784454345703125)"
"2024-02-17T00:53:00.000","2024-02-17T00:00:00.000","00:53","2024","Saturday","2024-02-17T00:53:00.000","136534304073","1365343","240105494","240480101","II","Initial",,"04073","Assault","Aggravated Assault","Assault, Aggravated, On Police Off., W/ Other Weapon","Cite or Arrest Adult","MISSION ST \ LASKIE ST","24314000","Southern","South of Market","6","6","37.77670669555664","-122.41410827636719","POINT (-122.41410827636719 37.77670669555664)"
"2024-02-17T00:53:00.000","2024-02-17T00:00:00.000","00:53","2024","Saturday","2024-02-17T00:53:00.000","136534368069","1365343","240105494","240480101","II","Initial",,"68069","Traffic Collision","Traffic Collision - Hit & Run","Traffic Collision, Hit & Run, Injury","Cite or Arrest Adult","MISSION ST \ LASKIE ST","24314000","Southern","South of Market","6","6","37.77670669555664","-122.41410827636719","POINT (-122.41410827636719 37.77670669555664)"
"2024-02-17T00:53:00.000","2024-02-17T00:00:00.000","00:53","2024","Saturday","2024-02-17T00:53:00.000","136534365050","1365343","240105494","240480101","II","Initial",,"65050","Other Miscellaneous","Other","Driving While Under The Influence Of Alcohol","Cite or Arrest Adult","MISSION ST \ LASKIE ST","24314000","Southern","South of Market","6","6","37.77670669555664","-122.41410827636719","POINT (-122.41410827636719 37.77670669555664)"
"2024-02-17T00:50:00.000","2024-02-17T00:00:00.000","00:50","2024","Saturday","2024-02-17T00:51:00.000","136587404138","1365874","240105472","240480097","IS","Initial Supplement",,"04138","Assault","Simple Assault","Battery, former Spouse or Dating Relationship","Cite or Arrest Adult","STANYAN ST \ PAGE ST","26440000","Park","Golden Gate Park","5","5","37.77009963989258","-122.45372772216797","POINT (-122.45372772216797 37.77009963989258)"
"2024-02-17T00:50:00.000","2024-02-17T00:00:00.000","00:50","2024","Saturday","2024-02-17T00:51:00.000","136587462050","1365874","240105472","240480097","IS","Initial Supplement",,"62050","Warrant","Warrant","Warrant Arrest, Enroute To Outside Jurisdiction","Cite or Arrest Adult","STANYAN ST \ PAGE ST","26440000","Park","Golden Gate Park","5","5","37.77009963989258","-122.45372772216797","POINT (-122.45372772216797 37.77009963989258)"
"2024-02-17T00:50:00.000","2024-02-17T00:00:00.000","00:50","2024","Saturday","2024-02-17T00:55:00.000","136533362050","1365333","240105472","240480097","II","Initial",,"62050","Warrant","Warrant","Warrant Arrest, Enroute To Outside Jurisdiction","Open or Active","STANYAN ST \ PAGE ST","26440000","Park","Golden Gate Park","5","5","37.77009963989258","-122.45372772216797","POINT (-122.45372772216797 37.77009963989258)"
"2024-02-17T00:50:00.000","2024-02-17T00:00:00.000","00:50","2024","Saturday","2024-02-17T00:55:00.000","136533304138","1365333","240105472","240480097","II","Initial",,"04138","Assault","Simple Assault","Battery, former Spouse or Dating Relationship","Open or Active","STANYAN ST \ PAGE ST","26440000","Park","Golden Gate Park","5","5","37.77009963989258","-122.45372772216797","POINT (-122.45372772216797 37.77009963989258)"
"2024-02-17T00:30:00.000","2024-02-17T00:00:00.000","00:30","2024","Saturday","2024-02-17T00:43:00.000","136532404014","1365324","240105422","240480076","II","Initial",,"04014","Assault","Aggravated Assault","Assault, Aggravated, W/ Force","Open or Active","18TH ST \ MISSION ST","24149000","Mission","Mission","9","9","37.761837005615234","-122.41935729980469","POINT (-122.41935729980469 37.761837005615234)"
"2024-02-17T00:29:00.000","2024-02-17T00:00:00.000","00:29","2024","Saturday","2024-02-17T00:35:00.000","136532928150","1365329","240105416","240480053","II","Initial",,"28150","Malicious Mischief","Vandalism","Malicious Mischief, Vandalism to Property","Open or Active","OTSEGO AVE \ MEDA AVE \ OCEAN AVE","22070000","Ingleside","Outer Mission","11","11","37.72334289550781","-122.44104766845703","POINT (-122.44104766845703 37.72334289550781)"
"2024-02-17T00:17:00.000","2024-02-17T00:00:00.000","00:17","2024","Saturday","2024-02-17T19:24:00.000","136583406372","1365834","246020195",,"II","Coplogic Initial","true","06372","Larceny Theft","Larceny Theft - Other","Theft, Other Property, $50-$200","Open or Active","ELLIS ST \ LEAVENWORTH ST","25139000","Tenderloin","Tenderloin","5","6","37.7846565246582","-122.4144287109375","POINT (-122.4144287109375 37.7846565246582)"
"2024-02-17T00:00:00.000","2024-02-17T00:00:00.000","00:00","2024","Saturday","2024-02-17T13:21:00.000","136544509320","1365445","240106389","240481403","II","Initial",,"09320","Fraud","Fraud","Access Card, incl. Credit, Phone, ATM, Fraudulent Use of","Open or Active","03RD ST \ 25TH ST","23541000","Bayview","Bayview Hunters Point","10","10","37.75283432006836","-122.38775634765625","POINT (-122.38775634765625 37.75283432006836)"
"2024-02-17T00:00:00.000","2024-02-17T00:00:00.000","00:00","2024","Saturday","2024-02-17T09:15:00.000","136539603074","1365396","240105870","240480824","II","Initial",,"03074","Robbery","Robbery - Other","Robbery, W/ Force","Open or Active","OFARRELL ST \ LARKIN ST","25152000","Tenderloin","Tenderloin","5","6","37.7851676940918","-122.41790008544922","POINT (-122.41790008544922 37.7851676940918)"
"2024-02-16T23:57:00.000","2024-02-16T00:00:00.000","23:57","2024","Friday","2024-02-17T00:16:00.000","136533268060","1365332","240105381","240480031","IS","Initial Supplement",,"68060","Traffic Collision","Traffic Collision - Hit & Run","Traffic Collision, Hit & Run, Property Damage","Open or Active","GOUGH ST \ FELL ST","25916000","Northern","Hayes Valley","5","5","37.77595138549805","-122.42279052734375","POINT (-122.42279052734375 37.77595138549805)"
"2024-02-16T23:57:00.000","2024-02-16T00:00:00.000","23:57","2024","Friday","2024-02-17T00:16:00.000","136533272000","1365332","240105381","240480031","IS","Initial Supplement",,"72000","Non-Criminal","Non-Criminal","Found  Property","Open or Active","GOUGH ST \ FELL ST","25916000","Northern","Hayes Valley","5","5","37.77595138549805","-122.42279052734375","POINT (-122.42279052734375 37.77595138549805)"
"2024-02-16T23:48:00.000","2024-02-16T00:00:00.000","23:48","2024","Friday","2024-02-16T23:48:00.000","136537307041","1365373","240103642",,"VS","Vehicle Supplement",,"07041","Recovered Vehicle","Recovered Vehicle","Vehicle, Recovered, Auto","Open or Active",,,"Out of SF",,,,,,
"2024-02-16T23:37:00.000","2024-02-16T00:00:00.000","23:37","2024","Friday","2024-02-16T23:37:00.000","136531962010","1365319","240105369","240473424","II","Initial",,"62010","Warrant","Warrant","Warrant Arrest, Enroute To US Marshall","Cite or Arrest Adult","GOLDEN GATE AVE \ LEAVENWORTH ST","24334000","Tenderloin","Tenderloin","5","6","37.781864166259766","-122.41386413574219","POINT (-122.41386413574219 37.781864166259766)"
"2024-02-16T23:37:00.000","2024-02-16T00:00:00.000","23:37","2024","Friday","2024-02-16T23:37:00.000","136531927170","1365319","240105369","240473424","II","Initial",,"27170","Other Miscellaneous","Other","Resisting, Delaying, or Obstructing  Peace Officer Duties","Cite or Arrest Adult","GOLDEN GATE AVE \ LEAVENWORTH ST","24334000","Tenderloin","Tenderloin","5","6","37.781864166259766","-122.41386413574219","POINT (-122.41386413574219 37.781864166259766)"
"2024-02-16T23:37:00.000","2024-02-16T00:00:00.000","23:37","2024","Friday","2024-02-16T23:37:00.000","136531916662","1365319","240105369","240473424","II","Initial",,"16662","Drug Offense","Drug Violation","Controlled Substance, Possession For Sale","Cite or Arrest Adult","GOLDEN GATE AVE \ LEAVENWORTH ST","24334000","Tenderloin","Tenderloin","5","6","37.781864166259766","-122.41386413574219","POINT (-122.41386413574219 37.781864166259766)"
"2024-02-16T23:30:00.000","2024-02-16T00:00:00.000","23:30","2024","Friday","2024-02-17T09:28:00.000","136580806244","1365808","246020004",,"II","Coplogic Initial","true","06244","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, >$950","Open or Active","16TH ST \ DOLORES ST","25706000","Mission","Mission","8","8","37.764644622802734","-122.42638397216797","POINT (-122.42638397216797 37.764644622802734)"
"2024-02-16T23:30:00.000","2024-02-16T00:00:00.000","23:30","2024","Friday","2024-02-16T23:32:00.000","136532004136","1365320","240105347","240473416","II","Initial",,"04136","Assault","Simple Assault","Battery with Serious Injuries","Open or Active","FILLMORE ST \ GREENWICH ST","26747000","Northern","Marina","2","2","37.7989501953125","-122.43586730957031","POINT (-122.43586730957031 37.7989501953125)"
"2024-02-16T23:30:00.000","2024-02-16T00:00:00.000","23:30","2024","Friday","2024-02-17T23:26:00.000","136553207021","1365532","240107274","240482960","VI","Vehicle Initial",,"07021","Motor Vehicle Theft","Motor Vehicle Theft","Vehicle, Stolen, Auto","Open or Active","HARRISON ST \ LAPU-LAPU ST","24579000","Southern","South of Market","6","6","37.78179931640625","-122.3983383178711","POINT (-122.3983383178711 37.78179931640625)"
"2024-02-16T23:30:00.000","2024-02-16T00:00:00.000","23:30","2024","Friday","2024-02-16T23:32:00.000","136532004092","1365320","240105347","240473416","II","Initial",,"04092","Assault","Aggravated Assault","Assault, Aggravated, W/ Gun","Open or Active","FILLMORE ST \ GREENWICH ST","26747000","Northern","Marina","2","2","37.7989501953125","-122.43586730957031","POINT (-122.43586730957031 37.7989501953125)"
"2024-02-16T23:30:00.000","2024-02-16T00:00:00.000","23:30","2024","Friday","2024-02-16T23:32:00.000","136532004021","1365320","240105347","240473416","II","Initial",,"04021","Assault","Aggravated Assault","Assault, Att. Homicide, W/ Gun","Open or Active","FILLMORE ST \ GREENWICH ST","26747000","Northern","Marina","2","2","37.7989501953125","-122.43586730957031","POINT (-122.43586730957031 37.7989501953125)"
"2024-02-16T23:21:00.000","2024-02-16T00:00:00.000","23:21","2024","Friday","2024-02-16T23:25:00.000","136531604014","1365316","240105325","240473395","II","Initial",,"04014","Assault","Aggravated Assault","Assault, Aggravated, W/ Force","Open or Active","TREAT AVE \ 24TH ST","23987000","Mission","Mission","9","9","37.75257110595703","-122.41299438476562","POINT (-122.41299438476562 37.75257110595703)"
"2024-02-16T23:15:00.000","2024-02-16T00:00:00.000","23:15","2024","Friday","2024-02-17T16:45:00.000","136547003074","1365470","240106696","240482054","II","Initial",,"03074","Robbery","Robbery - Other","Robbery, W/ Force","Open or Active","23RD ST \ MISSION ST","24094000","Mission","Mission","9","9","37.75383758544922","-122.41859436035156","POINT (-122.41859436035156 37.75383758544922)"
"2024-02-16T23:14:00.000","2024-02-16T00:00:00.000","23:14","2024","Friday","2024-02-16T23:23:00.000","136532804134","1365328","240105353","240473381","II","Initial",,"04134","Assault","Simple Assault","Battery","Open or Active","OFARRELL ST \ JONES ST","24945000","Tenderloin","Tenderloin","5","6","37.785789489746094","-122.41297149658203","POINT (-122.41297149658203 37.785789489746094)"
"2024-02-16T22:46:00.000","2024-02-16T00:00:00.000","22:46","2024","Friday","2024-02-16T22:46:00.000","136537207041","1365372","240095851",,"VS","Vehicle Supplement",,"07041","Recovered Vehicle","Recovered Vehicle","Vehicle, Recovered, Auto","Open or Active",,,"Out of SF",,,,,,
"2024-02-16T22:38:00.000","2024-02-16T00:00:00.000","22:38","2024","Friday","2024-02-16T22:38:00.000","136531162050","1365311","240105284","240473312","II","Initial",,"62050","Warrant","Warrant","Warrant Arrest, Enroute To Outside Jurisdiction","Cite or Arrest Adult","UNITED NATIONS PLZ \ LEAVENWORTH ST","30044000","Tenderloin","Tenderloin","5","6","37.779991149902344","-122.41349029541016","POINT (-122.41349029541016 37.779991149902344)"
"2024-02-16T22:30:00.000","2024-02-16T00:00:00.000","22:30","2024","Friday","2024-02-17T07:13:00.000","136537407021","1365374","240105739","240480571","VI","Vehicle Initial",,"07021","Motor Vehicle Theft","Motor Vehicle Theft","Vehicle, Stolen, Auto","Open or Active","26TH ST \ HORACE ST","24058000","Mission","Mission","9","9","37.749271392822266","-122.41433715820312","POINT (-122.41433715820312 37.749271392822266)"
"2024-02-16T22:18:00.000","2024-02-16T00:00:00.000","22:18","2024","Friday","2024-02-16T22:18:00.000","136531468020","1365314","240105303","240473261","IS","Initial Supplement",,"68020","Miscellaneous Investigation","Miscellaneous Investigation","Miscellaneous Investigation","Open or Active","33RD AVE \ ULLOA ST","23353000","Taraval","Sunset/Parkside","4","4","37.74052047729492","-122.49056243896484","POINT (-122.49056243896484 37.74052047729492)"
"2024-02-16T22:18:00.000","2024-02-16T00:00:00.000","22:18","2024","Friday","2024-02-16T22:18:00.000","136531464085","1365314","240105303","240473261","IS","Initial Supplement",,"64085","Other Miscellaneous","Other","Investigative Detention","Open or Active","33RD AVE \ ULLOA ST","23353000","Taraval","Sunset/Parkside","4","4","37.74052047729492","-122.49056243896484","POINT (-122.49056243896484 37.74052047729492)"
"2024-02-16T22:00:00.000","2024-02-16T00:00:00.000","22:00","2024","Friday","2024-02-16T23:40:00.000","136531506113","1365315","240105331","240473432","II","Initial",,"06113","Larceny Theft","Larceny Theft - Pickpocket","Theft, Pickpocket, $200-$950","Open or Active","18TH ST \ CASTRO ST","25813000","Mission","Castro/Upper Market","8","8","37.760887145996094","-122.43499755859375","POINT (-122.43499755859375 37.760887145996094)"
"2024-02-16T22:00:00.000","2024-02-16T00:00:00.000","22:00","2024","Friday","2024-02-17T08:37:00.000","136539805043","1365398","240105955","240480741","II","Initial",,"05043","Burglary","Burglary - Residential","Burglary, Residence, Unlawful Entry","Open or Active","STEINER ST \ MCALLISTER ST","26046000","Northern","Western Addition","5","5","37.77842330932617","-122.43341064453125","POINT (-122.43341064453125 37.77842330932617)"
"2024-02-16T22:00:00.000","2024-02-16T00:00:00.000","22:00","2024","Friday","2024-02-17T15:32:00.000","136546106241","1365461","240106533","240481852","II","Initial",,"06241","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, <$50","Open or Active","FULTON ST \ LAGUNA ST","25958000","Northern","Hayes Valley","5","5","37.77832794189453","-122.42664337158203","POINT (-122.42664337158203 37.77832794189453)"
"2024-02-16T22:00:00.000","2024-02-16T00:00:00.000","22:00","2024","Friday","2024-02-16T23:40:00.000","136531509320","1365315","240105331","240473432","II","Initial",,"09320","Fraud","Fraud","Access Card, incl. Credit, Phone, ATM, Fraudulent Use of","Open or Active","18TH ST \ CASTRO ST","25813000","Mission","Castro/Upper Market","8","8","37.760887145996094","-122.43499755859375","POINT (-122.43499755859375 37.760887145996094)"
"2024-02-16T22:00:00.000","2024-02-16T00:00:00.000","22:00","2024","Friday","2024-02-17T09:48:00.000","136559928150","1365599","246019762",,"II","Coplogic Initial","true","28150","Malicious Mischief","Vandalism","Malicious Mischief, Vandalism to Property","Open or Active","NAYLOR ST \ BALTIMORE WAY","21382000","Ingleside","Excelsior","11","11","37.70920944213867","-122.43192291259766","POINT (-122.43192291259766 37.70920944213867)"
"2024-02-16T22:00:00.000","2024-02-16T00:00:00.000","22:00","2024","Friday","2024-02-17T14:41:00.000","136560507100","1365605","240106470","240481705","II","Initial",,"07100","Vandalism","Vandalism","Vehicle, Tampering","Open or Active","09TH AVE \ SOTELO AVE","27088000","Taraval","West of Twin Peaks","7","7","37.7496452331543","-122.46504211425781","POINT (-122.46504211425781 37.7496452331543)"
"2024-02-16T22:00:00.000","2024-02-16T00:00:00.000","22:00","2024","Friday","2024-02-17T14:41:00.000","136560507051","1365605","240106470","240481705","II","Initial",,"07051","Motor Vehicle Theft","Motor Vehicle Theft (Attempted)","Vehicle, Stolen, Attempted","Open or Active","09TH AVE \ SOTELO AVE","27088000","Taraval","West of Twin Peaks","7","7","37.7496452331543","-122.46504211425781","POINT (-122.46504211425781 37.7496452331543)"
"2024-02-16T22:00:00.000","2024-02-16T00:00:00.000","22:00","2024","Friday","2024-02-18T00:11:00.000","136553471013","1365534","240107337","240490023","VI","Vehicle Initial",,"71013","Larceny Theft","Theft From Vehicle","License Plate, Stolen","Open or Active","GRAND VIEW AVE \ 25TH ST","22324000","Mission","Noe Valley","8","8","37.74916076660156","-122.44259643554688","POINT (-122.44259643554688 37.74916076660156)"
"2024-02-16T22:00:00.000","2024-02-16T00:00:00.000","22:00","2024","Friday","2024-02-17T14:41:00.000","136560528160","1365605","240106470","240481705","II","Initial",,"28160","Malicious Mischief","Vandalism","Malicious Mischief, Vandalism to Vehicle","Open or Active","09TH AVE \ SOTELO AVE","27088000","Taraval","West of Twin Peaks","7","7","37.7496452331543","-122.46504211425781","POINT (-122.46504211425781 37.7496452331543)"
"2024-02-16T21:59:00.000","2024-02-16T00:00:00.000","21:59","2024","Friday","2024-02-16T22:06:00.000","136534103401","1365341","240105262","240473215","II","Initial",,"03401","Robbery","Robbery - Commercial","Shoplifting, Force against Agent","Cite or Arrest Adult","ELLIS ST \ POWELL ST","24894000","Central","Financial District/South Beach","3","3","37.785491943359375","-122.40785217285156","POINT (-122.40785217285156 37.785491943359375)"
"2024-02-16T21:53:00.000","2024-02-16T00:00:00.000","21:53","2024","Friday","2024-02-16T21:53:00.000","136537107041","1365371","240091586",,"VS","Vehicle Supplement",,"07041","Recovered Vehicle","Recovered Vehicle","Vehicle, Recovered, Auto","Open or Active",,,"Out of SF",,,,,,
"2024-02-16T21:35:00.000","2024-02-16T00:00:00.000","21:35","2024","Friday","2024-02-16T21:35:00.000","136530963010","1365309","240105234","240473169","II","Initial",,"63010","Warrant","Other","Warrant Arrest, Local SF Warrant","Cite or Arrest Adult","GOLD MINE DR \ DIAMOND HEIGHTS BLVD","22036000","Ingleside","Glen Park","8","8","37.74361038208008","-122.43768310546875","POINT (-122.43768310546875 37.74361038208008)"
"2024-02-16T21:31:00.000","2024-02-16T00:00:00.000","21:31","2024","Friday","2024-02-16T21:31:00.000","136531264070","1365312","240105256","240473154","II","Initial",,"64070","Suspicious Occ","Suspicious Occ","Suspicious Occurrence","Open or Active","BRANNAN ST \ 09TH ST","23881000","Mission","South of Market","6","6","37.770050048828125","-122.40699768066406","POINT (-122.40699768066406 37.770050048828125)"
"2024-02-16T21:29:00.000","2024-02-16T00:00:00.000","21:29","2024","Friday","2024-02-16T21:38:00.000","136531704134","1365317","240105228","240473148","II","Initial",,"04134","Assault","Simple Assault","Battery","Open or Active","OCEAN AVE \ LEE AVE","22223000","Taraval","West of Twin Peaks","11","7","37.72345733642578","-122.45411682128906","POINT (-122.45411682128906 37.72345733642578)"
"2024-02-16T21:21:00.000","2024-02-16T00:00:00.000","21:21","2024","Friday","2024-02-16T21:21:00.000","136531865010","1365318","240105187","240473131","II","Initial",,"65010","Traffic Violation Arrest","Traffic Violation Arrest","Traffic Violation Arrest","Cite or Arrest Adult","OFARRELL ST \ JONES ST","24945000","Tenderloin","Tenderloin","5","6","37.785789489746094","-122.41297149658203","POINT (-122.41297149658203 37.785789489746094)"
"2024-02-16T21:21:00.000","2024-02-16T00:00:00.000","21:21","2024","Friday","2024-02-16T21:21:00.000","136531807053","1365318","240105187","240473131","II","Initial",,"07053","Vehicle Impounded","Vehicle Impounded","Vehicle, Impounded","Cite or Arrest Adult","OFARRELL ST \ JONES ST","24945000","Tenderloin","Tenderloin","5","6","37.785789489746094","-122.41297149658203","POINT (-122.41297149658203 37.785789489746094)"
